language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
ulch1241,s,-,-,i,m,-,-,-,s,3
nana1257,s,-,y,i,m,-,u,x,s,3
nana1257,s,-,y,i,m,-,u,k,s,3
nana1257,s,-,-,i,m,-,-,-,s,3
nana1257,s,-,-,i,m,w,u,k,s,3
orok1265,-,-,-,i,-,-,-,l,d,a
orok1265,d,-,-,Z,-,-,o,t,S,o
orok1265,S,-,-,i,m,-,u,k,S,3
oroc1248,-,-,-,i,m,-,u,k,s,3
oroc1248,-,-,-,u,m,-,u,k,s,3
udih1248,-,-,-,i,m,-,o,-,-,-
oroq1238,-,-,-,i,m,-,u,k,S,3
negi1245,-,-,-,i,m,-,u,x,s,3
negi1245,-,-,-,i,m,-,u,k,s,3
kile1243,-,-,-,i,m,-,3,x,s,3
even1260,-,-,-,i,m,-,-,-,s,e
manc1252,t,a,r,-,x,-,u,n,-,-
manc1252,t,a,r,-,g,-,u,-,-,-
xibe1242,d,-,Z,i,f,-,o,N,-,-
