language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
oroq1238,S,a,-,N,-,N,-,-,-,N,-,-,a,-,n,-
hail1248,s,a,-,-,-,N,-,-,-,n,-,-,a,-,n,-
negi1245,s,a,-,-,-,N,-,-,-,5,-,-,a,-,n,-
hiss1234,h,a,-,-,-,N,-,-,-,5,-,-,a,-,n,-
hiss1234,s,a,-,-,-,N,-,-,-,5,-,-,a,-,n,-
hiss1234,s,a,-,-,-,N,-,-,-,5,-,-,a,-,n,-
ilim1234,h,a,-,-,-,N,-,-,-,5,-,-,a,-,n,-
nort3334,h,a,-,-,-,N,-,-,-,5,-,-,a,-,n,-
solo1263,s,a,-,-,-,N,-,-,-,-,-,-,a,-,N,-
kuro1242,s,a,-,-,-,N,-,-,-,5,-,-,a,-,n,-
nana1257,s,a,-,-,-,N,-,-,-,5,-,-,a,-,-,-
nana1257,s,a,-,-,-,N,-,-,-,5,-,-,a,-,n,-
ulch1241,s,a,-,-,-,N,-,-,-,5,-,-,a,-,-,-
orok1265,s,o,-,-,-,N,-,-,-,n,-,-,o,-,q,o
oroc1248,s,a,-,-,-,N,-,-,-,5,-,-,a,-,-,-
udih1248,s,a,-,-,-,N,-,-,-,5,-,-,a,-,-,-
kile1243,S,a,-,-,-,N,-,-,-,n,i,y,E,-,n,-
even1260,X,a,a,X,m,N,-,i,i,X,s,a,a,X,n,-
even1260,X,a,-,-,-,5,-,i,i,-,-,-,-,X,n,-
manc1252,S,a,-,-,-,N,g,y,i,y,-,-,a,-,n,-
jurc1239,S,a,-,-,-,N,-,-,-,g,i,-,a,-,-,-
xibe1242,s,o,-,-,-,N,-,-,-,-,-,-,3,-,n,-
