language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,-,-,-,-,-,g,u,d,3,x,3,-
hail1248,-,-,-,-,-,g,u,d,i,x,3,-
negi1245,-,-,3,m,u,g,-,d,-,-,3,-
hiss1234,-,-,-,h,u,k,i,t,-,-,3,-
hiss1234,-,-,-,h,3,k,3,t,-,-,3,-
hiss1234,-,-,-,h,u,k,i,t,-,-,3,-
hiss1234,-,-,-,-,-,-,-,-,-,-,3,r
ilim1234,-,-,-,h,u,k,i,t,-,-,3,-
nort3334,-,-,-,h,u,k,u,t,-,-,3,-
solo1263,-,-,-,-,-,g,u,d,-,-,3,x
kuro1242,-,-,3,m,u,g,-,d,-,-,3,-
nana1257,-,x,3,m,-,-,-,d,-,-,3,-
nana1257,-,x,3,m,-,-,-,d,-,-,3,-
ulch1241,-,x,3,m,-,-,-,d,-,-,3,-
orok1265,-,b,o,q,-,-,-,-,-,-,o,-
oroc1248,-,-,3,m,u,g,-,d,-,-,3,-
udih1248,-,-,3,m,u,g,-,d,-,-,3,-
kile1243,-,x,3,b,-,-,3,l,-,-,i,-
even1260,-,-,-,X,u,k,-,t,-,-,e,-
even1260,-,-,-,-,u,-,-,r,-,-,-,-
manc1252,-,x,3,-,-,f,3,l,-,y,i,-
jurc1239,-,x,3,-,-,-,u,l,-,-,i,-
xibe1242,k,h,3,-,-,v,3,l,-,-,-,-
