language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ulch1241,-,3,-,k,-,-,-,-,-,3,-,-,-,-
ulch1241,-,3,-,q,t,-,-,-,-,3,-,-,-,-
nana1257,-,3,-,k,t,-,-,-,-,3,n,a,y,-
nana1257,-,3,-,k,t,-,-,-,-,3,n,-,i,-
nana1257,-,a,-,-,s,-,-,-,y,e,-,-,-,-
nana1257,-,a,-,-,s,-,-,-,-,a,-,-,-,-
orok1265,-,3,-,k,t,-,-,-,-,3,n,-,E,-
oroc1248,-,3,-,-,k,-,-,-,-,3,-,-,-,-
oroc1248,-,a,-,-,s,-,-,-,-,a,-,-,-,-
udih1248,-,a,-,n,t,-,-,-,-,a,-,-,-,-
oroq1238,-,a,-,-,h,e,b,3,y,3,-,-,-,-
negi1245,-,a,-,-,s,-,-,-,-,i,-,-,-,-
kile1243,-,a,-,-,z,-,-,-,-,3,n,-,-,-
even1260,-,a,a,X,s,-,-,-,-,i,-,-,i,X
manc1252,x,3,-,x,-,-,-,-,-,3,-,-,-,-
xibe1242,x,3,-,x,-,-,-,-,-,3,n,-,o,n
