language,x1,x2,x3,x4,x5,x6,x7,x8
oroq1238,t,-,a,-,-,N,-,-
hail1248,t,-,a,-,-,N,-,i
negi1245,t,-,a,-,-,N,-,-
hiss1234,t,-,a,-,-,N,-,-
hiss1234,t,-,a,-,-,N,-,-
solo1263,t,-,a,-,-,N,-,i
kuro1242,t,-,a,o,-,n,-,a
nana1257,t,-,a,o,-,n,d,a
nana1257,t,-,a,o,-,n,-,-
nana1257,t,-,a,o,-,n,-,-
ulch1241,t,-,a,o,-,n,-,-
orok1265,t,-,o,u,-,n,-,-
oroc1248,t,-,a,o,-,n,-,-
oroc1248,t,-,a,-,-,N,-,E
udih1248,t,h,a,-,-,N,-,i
kile1243,t,h,o,-,-,l,-,o
even1260,t,-,a,a,X,N,-,-
manc1252,t,-,o,-,-,l,-,o
xibe1242,t,h,o,-,-,l,-,u
