language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
oroq1238,i,-,-,t,S,-,-,i,-,-
hail1248,i,-,-,t,s,-,-,3,-,-
negi1245,i,-,-,t,S,-,-,3,-,-
hiss1234,i,-,-,-,s,-,-,3,-,-
hiss1234,3,-,-,t,S,-,-,3,-,-
hiss1234,i,-,-,t,S,-,-,3,-,-
ilim1234,i,-,-,s,S,-,-,3,-,-
nort3334,i,-,-,t,S,-,-,3,-,-
solo1263,i,-,-,-,S,-,-,i,-,-
kuro1242,i,-,-,t,S,-,-,3,-,-
nana1257,i,-,-,t,s,-,-,3,-,-
nana1257,i,-,-,-,s,-,-,3,-,-
nana1257,i,-,-,-,s,-,k,3,-,-
nana1257,i,-,-,t,S,-,-,3,-,-
ulch1241,i,-,-,t,S,-,-,3,-,-
orok1265,i,-,-,t,S,-,-,-,-,-
orok1265,i,-,-,t,3,-,-,-,-,-
oroc1248,i,-,-,t,S,-,-,3,-,-
udih1248,i,-,-,-,s,-,-,3,-,-
kile1243,i,C,h,t,S,-,h,i,-,-
even1260,i,-,-,t,-,-,-,-,-,-
even1260,i,-,-,t,S,-,-,-,-,-
manc1252,-,-,-,-,s,-,-,a,b,u
jurc1239,a,-,-,t,S,-,-,a,-,-
xibe1242,-,-,-,-,s,o,v,3,-,-
