language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
ulch1241,-,-,b,3,-,-,-,-,-,y,-,t,S,-,-,-,u,-
nana1257,-,-,q,a,-,-,-,-,-,r,-,t,S,e,n,d,a,-
nana1257,-,-,q,a,-,-,-,-,-,r,-,t,S,-,-,-,e,n
nana1257,-,-,q,a,-,-,-,-,-,r,-,t,S,-,-,-,e,-
nana1257,-,-,w,a,-,-,-,-,-,e,-,t,s,-,-,-,a,-
nana1257,-,-,w,a,-,-,-,-,-,y,-,t,S,-,-,-,a,-
orok1265,g,o,b,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-
orok1265,-,-,b,3,-,-,-,-,-,y,-,-,3,-,-,-,u,-
oroc1248,-,-,b,a,-,-,-,-,-,-,-,t,-,-,-,-,o,-
udih1248,-,-,w,a,-,-,-,-,-,k,-,t,s,-,-,-,a,-
udih1248,-,-,w,a,-,-,-,-,-,k,-,t,S,-,-,-,a,-
oroq1238,-,-,b,3,-,-,-,-,-,y,u,-,-,-,-,-,-,-
negi1245,-,-,b,3,-,-,-,-,-,y,i,t,S,-,-,-,-,-
negi1245,-,-,b,3,-,-,-,-,-,y,i,t,-,-,-,-,-,-
kile1243,-,-,p,i,X,a,n,f,v,l,-,-,-,-,-,-,i,-
even1260,-,-,b,u,-,-,-,-,-,y,-,-,-,-,-,-,u,-
manc1252,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-
manc1252,-,a,b,a,-,-,-,-,-,l,-,-,-,-,-,-,a,-
xibe1242,-,o,v,3,-,-,-,-,-,l,-,-,-,-,-,-,3,-
