language,x1,x2,x3,x4,x5,x6,x7,x8
oroq1238,u,-,-,-,o,-,-,-
hail1248,-,-,-,-,o,-,-,-
negi1245,-,-,-,-,o,-,-,-
hiss1234,-,-,-,-,o,-,-,-
hiss1234,-,-,-,-,o,-,-,-
hiss1234,-,-,-,-,o,-,-,-
ilim1234,-,-,-,-,o,-,-,-
nort3334,-,-,-,-,o,-,-,-
solo1263,-,-,-,-,o,-,-,-
kuro1242,a,N,G,-,o,-,-,-
kuro1242,-,-,t,-,a,-,-,-
nana1257,a,N,G,-,o,-,-,-
nana1257,a,N,w,-,o,-,-,-
nana1257,-,t,-,-,a,-,-,-
nana1257,-,-,-,-,o,-,-,-
ulch1241,a,n,d,Z,o,-,-,-
ulch1241,-,-,t,-,a,-,-,-
orok1265,-,-,-,-,o,n,d,u
orok1265,-,-,t,-,o,-,-,-
oroc1248,-,-,-,-,o,-,-,-
udih1248,-,-,-,-,o,-,-,-
kile1243,-,-,-,-,o,-,-,u
even1260,o,-,-,-,o,-,-,-
manc1252,a,-,r,-,a,-,-,-
jurc1239,a,-,r,-,a,-,-,-
xibe1242,o,-,r,-,3,-,-,-
