language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ulch1241,-,-,-,-,-,-,g,-,-,-,o,a,d,-,e
ulch1241,-,-,-,-,-,-,g,w,a,d,e,-,-,-,-
ulch1241,s,-,o,-,-,N,g,-,-,-,o,-,-,-,-
nana1257,s,-,o,-,-,N,G,-,-,-,o,-,-,-,-
nana1257,s,w,o,-,-,N,w,-,-,-,o,-,-,-,-
orok1265,s,-,o,-,-,N,-,-,-,-,o,-,-,-,-
oroc1248,s,-,o,-,-,N,-,-,-,-,o,-,-,-,-
udih1248,s,-,o,-,-,N,-,-,-,-,o,-,-,-,-
oroq1238,S,-,o,-,-,N,-,-,-,-,o,-,-,-,-
negi1245,s,-,o,-,-,N,x,-,-,-,o,-,d,Z,i
negi1245,s,-,o,-,-,N,x,-,-,-,o,-,-,-,-
kile1243,s,-,o,-,-,N,-,-,-,-,u,-,-,-,-
even1260,X,-,o,o,X,N,-,-,-,-,-,-,-,-,-
manc1252,s,-,o,-,-,N,G,-,-,-,o,-,-,-,-
xibe1242,s,-,o,-,-,N,-,-,-,-,u,-,-,-,-
