language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ulch1241,-,p,a,-,-,t,-,e,-,l,a,-,-,-,-
nana1257,-,-,-,-,-,t,-,o,-,q,a,n,d,-,a
nana1257,-,-,-,-,-,t,-,o,-,q,a,n,-,-,-
nana1257,-,-,-,-,-,t,-,o,-,q,a,n,d,-,a
nana1257,-,-,-,-,-,t,-,o,-,q,a,n,-,-,-
nana1257,-,p,a,-,-,t,S,e,-,l,a,-,-,-,-
orok1265,-,-,-,-,-,d,-,u,-,x,i,n,-,-,-
oroc1248,-,p,a,-,-,t,-,i,-,-,-,n,d,-,a
udih1248,-,-,-,-,-,d,-,u,-,-,-,k,t,-,3
oroq1238,-,-,-,-,-,m,-,u,-,-,-,N,d,-,a
negi1245,-,-,-,-,-,d,-,u,-,-,-,k,t,-,3
kile1243,-,-,-,-,-,t,-,-,-,h,a,n,t,h,3
even1260,i,y,e,-,-,t,-,-,-,-,-,-,-,-,-
even1260,-,b,a,a,-,X,x,a,a,X,-,q,-,-,-
even1260,-,-,-,-,-,d,-,u,-,g,-,-,-,-,-
even1260,-,-,-,-,-,d,-,u,-,w,-,-,-,-,-
even1260,-,p,a,a,X,t,-,u,u,X,-,l,-,-,-
manc1252,-,-,-,-,-,d,-,-,-,-,-,-,-,-,u
manc1252,-,-,-,-,-,t,-,-,-,-,a,n,t,-,a
xibe1242,-,-,-,-,-,t,-,-,-,h,o,n,d,-,3
