language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
ulch1241,-,-,-,-,-,x,-,-,-,-,-,u,-,-,l,d,u,-
ulch1241,-,-,-,-,-,5,-,a,-,-,m,a,-,o,l,-,e,-
ulch1241,-,-,-,-,-,5,-,a,-,-,m,a,-,-,-,-,-,-
nana1257,x,-,u,l,d,y,-,-,-,-,-,i,-,-,-,-,-,-
nana1257,-,-,-,-,-,5,-,E,-,-,m,a,-,-,-,-,-,-
nana1257,-,-,-,-,-,5,-,a,-,-,m,a,-,-,s,-,e,-
nana1257,-,-,-,-,-,5,-,a,-,-,m,a,-,-,-,-,-,-
orok1265,-,-,-,-,-,n,-,o,-,-,m,o,-,u,l,-,i,-
oroc1248,-,-,-,-,-,x,-,a,-,-,k,a,-,-,s,y,i,-
oroc1248,-,-,-,-,-,x,-,3,-,-,k,u,-,-,s,y,i,-
udih1248,-,-,-,-,-,5,-,a,-,-,m,-,-,-,-,-,i,-
oroq1238,-,-,-,-,-,5,-,a,-,-,m,a,-,-,-,-,-,-
negi1245,-,-,-,-,-,5,-,a,-,-,m,a,-,g,d,-,i,-
negi1245,-,-,-,-,-,5,-,a,-,-,m,-,-,-,-,-,-,-
kile1243,-,-,-,-,-,5,i,a,-,-,m,q,h,u,l,-,i,-
even1260,d,u,u,l,-,l,-,a,a,X,n,-,-,-,-,-,-,-
even1260,-,-,-,-,-,5,-,a,a,X,m,-,-,-,s,i,i,X
even1260,-,-,-,-,-,5,-,a,a,X,m,-,-,-,-,-,-,-
manc1252,b,-,u,-,-,l,-,u,-,-,q,a,-,-,n,-,-,-
xibe1242,b,-,o,-,-,l,-,o,-,-,q,u,-,-,n,-,-,-
