language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
ulch1241,k,-,w,-,a,-,x,-,k,-,w,-,a,x,b,y,i
nana1257,t,-,o,-,-,-,X,-,t,-,o,-,-,X,b,y,i
nana1257,t,-,o,-,a,-,X,-,t,-,o,-,a,X,b,y,i
nana1257,q,-,o,-,-,-,X,-,q,-,o,-,-,X,b,y,i
nana1257,q,-,o,-,a,-,X,-,q,-,o,-,a,X,b,y,i
nana1257,q,w,o,-,a,-,X,-,q,w,o,-,a,X,b,-,i
orok1265,k,-,3,-,-,-,l,-,k,-,3,-,-,l,-,-,-
orok1265,t,S,o,-,-,-,q,-,t,S,o,-,-,N,-,-,-
oroc1248,k,-,y,-,i,-,-,-,-,-,-,-,-,N,-,k,3
udih1248,m,-,-,-,a,-,-,-,-,-,-,-,-,N,-,-,i
oroq1238,k,-,-,-,a,-,-,-,t,-,-,-,a,n,-,-,-
negi1245,k,-,-,-,a,-,-,-,t,-,-,-,a,n,-,-,-
kile1243,t,-,h,-,a,-,k,h,t,-,h,-,a,k,h,-,-
even1260,d,-,o,-,-,-,N,-,t,-,-,-,e,r,-,-,-
even1260,m,-,a,-,a,X,N,-,-,-,-,-,-,-,-,-,-
manc1252,q,-,a,t,a,-,N,-,s,-,3,m,3,-,-,-,-
manc1252,G,-,-,-,a,-,N,-,G,-,-,-,a,n,-,-,-
manc1252,f,-,-,y,i,-,l,-,y,-,-,-,i,-,-,-,-
manc1252,m,-,-,-,a,-,N,-,G,-,-,-,a,-,-,-,-
xibe1242,m,-,-,-,o,-,N,-,-,-,-,-,-,-,-,-,-
