language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
oroq1238,-,e,-,l,-,g,-,-,a,-,-,-,-
hail1248,-,i,-,l,-,g,-,-,a,-,-,-,-
negi1245,-,a,b,d,a,x,-,-,a,-,-,-,n
hiss1234,n,o,-,d,-,-,-,-,i,-,-,-,-
solo1263,-,i,-,l,-,g,-,-,a,-,-,-,-
kuro1242,-,e,-,l,a,q,t,-,a,-,-,-,-
nana1257,-,e,-,l,-,q,-,-,a,-,-,-,-
ulch1241,s,e,-,l,-,-,-,-,a,-,-,-,-
orok1265,S,i,-,l,-,-,-,-,a,-,-,-,-
oroc1248,-,i,-,l,a,q,t,-,a,-,-,-,-
udih1248,-,i,-,l,a,k,t,-,a,-,-,-,-
udih1248,-,i,-,l,-,-,-,-,a,-,-,-,-
kile1243,-,i,-,L,-,g,-,-,o,L,k,h,i
even1260,-,-,-,5,o,-,t,S,e,-,-,-,-
manc1252,-,i,-,l,-,X,-,-,a,-,-,-,-
jurc1239,-,i,-,l,-,-,-,-,a,-,-,-,-
xibe1242,-,i,-,l,-,x,-,-,o,-,-,-,-
