language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
ulch1241,x,-,3,w,-,-,3,-,-,-,-
ulch1241,-,-,o,m,-,-,o,-,-,-,-
nana1257,-,-,a,m,-,-,o,-,-,-,-
nana1257,-,-,a,m,-,w,o,-,-,a,n
nana1257,t,-,a,-,-,l,G,-,-,a,-
orok1265,-,-,o,m,-,-,o,-,-,-,-
oroc1248,-,-,u,-,s,y,i,-,-,-,-
oroc1248,-,-,o,m,-,-,o,-,-,-,-
oroc1248,t,-,u,N,g,y,i,-,-,-,-
udih1248,t,h,o,N,-,-,i,-,-,-,-
oroq1238,-,-,a,m,-,-,u,d,Z,e,-
negi1245,-,-,a,m,-,-,u,t,-,-,-
kile1243,-,X,u,y,-,-,o,-,-,-,-
kile1243,t,h,a,L,-,g,3,-,-,-,-
even1260,t,-,o,N,-,-,e,r,-,-,-
manc1252,-,-,o,m,-,-,o,-,-,-,-
xibe1242,n,-,o,r,-,-,o,-,-,-,-
xibe1242,-,-,o,m,-,-,-,-,-,-,-
