language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
oroq1238,n,a,b,u,t,S,e,-,-,-,-
oroq1238,-,a,b,-,d,-,a,-,n,-,a
hail1248,n,a,p,T,t,S,i,-,-,-,-
negi1245,-,a,b,-,d,-,a,-,n,-,a
hiss1234,-,a,b,-,d,-,a,-,n,d,a
hiss1234,-,a,b,-,d,-,a,-,n,-,a
hiss1234,-,a,w,-,d,-,a,-,n,-,a
hiss1234,-,a,b,-,d,-,a,-,n,-,a
ilim1234,-,a,b,-,d,-,a,-,n,d,a
nort3334,-,a,b,-,d,-,a,-,n,-,a
solo1263,-,a,b,-,d,-,a,-,n,-,-
kuro1242,-,a,b,-,d,-,a,-,n,-,a
nana1257,X,a,f,-,t,-,-,-,-,s,a
nana1257,X,a,f,-,t,-,a,-,t,s,a
nana1257,X,a,b,-,d,-,a,-,t,-,a
ulch1241,X,a,b,-,d,-,a,-,t,-,a
orok1265,X,o,m,-,d,-,o,-,t,-,o
oroc1248,-,a,b,-,d,-,a,-,s,-,a
udih1248,-,a,b,-,d,-,-,-,-,-,E
kile1243,-,a,p,-,t,-,a,k,h,s,3
even1260,-,e,b,-,d,-,e,-,n,r,e
manc1252,-,a,b,-,d,-,a,-,X,-,a
jurc1239,-,a,b,u,x,-,-,-,-,-,a
jurc1239,-,a,p,u,x,-,-,-,-,-,a
xibe1242,-,o,v,-,x,-,-,-,-,-,-
