language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
ulch1241,-,-,-,-,d,Z,a,-,-,y,-,-,-,-,-,-,-
nana1257,-,-,-,-,d,z,a,-,-,-,e,-,-,-,-,-,-
nana1257,-,-,-,-,d,Z,a,-,-,y,a,-,-,-,-,-,-
orok1265,-,-,-,-,d,-,o,-,-,-,i,-,-,-,-,-,-
orok1265,S,i,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
oroc1248,-,-,-,-,d,Z,a,-,-,y,a,-,-,-,-,-,-
oroc1248,-,-,-,-,x,y,i,-,r,y,i,-,-,-,-,-,-
udih1248,-,-,-,-,d,z,-,-,-,-,E,-,-,-,-,-,-
oroq1238,-,-,-,-,d,Z,a,-,-,y,i,-,-,-,-,-,-
negi1245,-,-,-,-,d,-,-,-,-,-,i,k,3,m,k,3,n
negi1245,-,-,-,-,d,-,-,-,-,-,i,x,3,m,k,3,n
kile1243,s,u,C,h,t,S,-,-,-,h,a,-,-,-,-,-,-
even1260,-,-,-,-,d,Z,a,a,X,y,-,-,-,-,-,-,-
manc1252,-,-,-,-,X,-,a,-,r,y,i,-,-,-,-,-,-
manc1252,-,-,-,-,d,Z,a,-,-,-,i,l,a,-,-,-,-
xibe1242,-,-,-,-,-,s,E,-,-,m,i,-,-,-,-,-,-
