language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,-,-,t,-,-,-,i,-,-,x,i,-
hail1248,-,-,t,-,-,-,i,-,-,k,i,-
negi1245,-,-,t,-,-,-,i,-,-,k,-,-
hiss1234,b,u,r,-,-,-,u,-,-,-,-,-
hiss1234,b,3,r,-,-,-,3,-,-,-,-,-
hiss1234,b,u,r,-,-,-,u,-,-,-,-,-
hiss1234,-,-,t,-,-,-,3,-,-,k,-,-
ilim1234,b,u,r,-,-,-,u,-,-,-,-,-
nort3334,b,u,r,-,-,-,u,-,-,-,-,-
solo1263,-,-,t,-,-,-,i,-,-,x,i,-
kuro1242,-,-,t,i,k,y,i,-,-,-,-,-
nana1257,-,-,t,-,-,-,u,-,-,-,-,-
nana1257,-,-,t,-,-,w,u,-,-,-,-,-
ulch1241,-,-,t,-,-,-,u,-,-,-,-,-
orok1265,-,-,t,-,-,-,u,-,-,k,-,-
orok1265,-,-,t,-,-,-,u,-,-,-,-,-
oroc1248,-,-,t,-,-,-,i,-,-,-,-,-
udih1248,-,-,t,i,N,m,3,-,-,-,-,-
kile1243,-,-,t,-,-,-,u,w,3,x,3,n
even1260,-,-,t,-,-,-,i,-,-,k,-,-
manc1252,-,-,t,-,-,-,u,-,-,x,3,-
jurc1239,-,-,t,-,-,-,u,-,-,x,3,-
xibe1242,-,-,t,-,-,h,u,-,-,x,u,-
