language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ulch1241,a,-,-,-,5,-,-,a,-,-,-,-,-,-,-
nana1257,a,e,-,-,N,-,-,a,-,-,5,-,e,-,-
nana1257,a,e,-,-,N,-,-,a,-,-,5,-,a,-,-
nana1257,a,y,-,-,N,-,-,a,-,-,n,-,i,-,-
orok1265,o,-,-,-,n,-,-,o,-,-,n,-,i,-,-
oroc1248,a,-,-,-,N,-,-,a,-,-,5,-,i,-,-
udih1248,a,-,-,-,N,-,-,a,-,-,n,y,i,-,-
oroq1238,a,-,-,-,N,-,-,a,-,-,n,-,e,-,-
negi1245,a,5,-,-,N,-,-,a,-,-,n,-,i,-,-
kile1243,3,-,-,-,n,i,y,3,-,-,n,-,-,-,-
even1260,a,a,X,n,N,-,-,a,a,X,n,-,-,-,-
manc1252,a,-,-,-,n,-,-,-,-,-,y,-,i,y,a
xibe1242,o,-,-,-,n,-,-,-,-,-,y,-,-,-,-
