language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,-,u,m,-,u,k,-,t,-,a,-,-
hail1248,-,u,m,-,u,k,-,t,-,a,-,-
negi1245,-,o,m,-,u,k,-,t,-,a,-,-
negi1245,-,o,m,-,o,k,-,t,-,a,-,-
hiss1234,-,u,m,-,u,k,-,t,-,a,-,-
hiss1234,-,u,m,-,u,k,-,t,-,a,-,-
hiss1234,-,u,m,-,u,k,-,t,-,a,-,-
ilim1234,-,u,m,-,u,k,-,t,-,a,-,-
nort3334,-,u,m,-,u,k,-,t,-,a,-,-
solo1263,-,u,m,-,a,-,-,t,-,-,-,-
kuro1242,-,o,m,-,o,q,-,t,-,a,-,-
nana1257,-,o,m,-,o,q,-,t,-,a,-,-
nana1257,-,o,m,w,o,q,-,t,-,a,-,-
ulch1241,-,o,m,-,o,q,-,t,-,a,-,-
orok1265,N,o,y,-,o,q,-,q,-,o,-,-
oroc1248,-,o,m,-,o,k,-,t,-,a,-,-
udih1248,-,u,m,-,u,k,-,t,-,a,-,-
kile1243,-,o,m,-,o,k,h,t,h,3,-,-
even1260,-,u,-,-,u,X,m,t,-,a,a,X
manc1252,-,u,m,-,-,G,-,-,-,a,-,-
manc1252,-,u,m,-,-,X,-,-,-,a,-,n
manc1252,-,u,m,-,-,G,-,-,-,a,-,n
xibe1242,-,u,m,-,-,x,-,-,-,o,-,n
