language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
oroq1238,S,-,u,-,-,-,-,N,t,-,a,-,-
negi1245,s,-,o,-,-,-,-,N,t,-,a,-,-
hiss1234,s,-,u,-,-,-,-,N,t,-,a,-,r
hiss1234,s,-,u,-,-,-,-,N,t,-,a,-,-
hiss1234,s,-,u,-,-,-,-,N,t,-,a,-,-
ilim1234,h,-,u,-,-,-,-,N,t,-,a,-,-
solo1263,s,-,u,-,-,-,-,n,t,-,-,-,-
kuro1242,s,-,o,-,-,-,-,N,t,-,a,-,-
nana1257,q,-,o,-,-,-,-,N,s,-,a,-,-
nana1257,s,-,o,-,-,-,-,N,t,-,a,-,-
nana1257,s,w,o,-,-,-,-,N,t,-,a,-,-
ulch1241,s,-,o,-,-,-,-,N,t,-,a,-,-
orok1265,S,-,u,-,-,-,-,k,t,-,o,-,-
oroc1248,s,-,o,-,-,-,-,N,t,-,a,-,-
udih1248,s,-,u,-,-,-,-,N,t,-,a,-,-
kile1243,s,-,u,-,-,-,-,n,t,h,a,-,-
even1260,X,-,u,-,-,-,u,n,t,-,a,a,X
manc1252,S,-,u,-,m,y,i,n,-,-,-,-,-
jurc1239,S,-,o,-,m,-,i,-,-,-,-,-,-
xibe1242,S,-,i,y,m,-,i,n,-,-,-,-,-
