language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,t,-,u,-,x,-,a,l,a,-,-,-
hail1248,k,-,u,-,-,-,-,r,i,s,u,n
negi1245,t,-,u,-,-,-,-,y,-,-,-,-
hiss1234,t,-,u,-,k,-,a,l,a,-,-,-
hiss1234,t,-,u,-,k,-,a,l,a,-,-,-
hiss1234,t,-,u,-,k,-,a,l,a,-,-,-
solo1263,-,-,-,-,-,-,3,r,3,t,-,-
kuro1242,-,-,-,-,-,-,-,n,a,-,-,-
nana1257,-,-,-,-,-,-,-,n,a,-,-,-
nana1257,-,-,-,-,-,-,-,n,a,-,-,-
ulch1241,-,-,-,-,-,-,-,n,a,-,-,-
orok1265,-,-,-,-,-,-,-,n,a,-,-,-
oroc1248,-,-,-,-,-,-,-,n,a,-,-,-
udih1248,-,-,-,-,-,-,-,n,a,-,-,-
kile1243,t,h,u,-,k,h,a,l,3,-,-,-
kile1243,t,h,u,-,k,h,a,l,a,-,-,-
even1260,t,-,o,-,-,-,-,r,-,-,-,-
manc1252,b,-,o,i,X,-,o,n,-,-,-,-
manc1252,-,-,-,-,-,-,-,n,a,-,-,-
jurc1239,b,-,3,-,-,-,-,x,o,-,-,-
jurc1239,-,-,-,-,-,-,-,n,a,-,-,-
xibe1242,-,-,-,-,-,-,-,n,o,-,-,-
