language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,-,-,S,-,e,-,l,-,k,-,e,-
hail1248,-,-,S,-,i,-,l,-,k,-,i,-
negi1245,-,-,-,-,a,-,w,-,-,-,-,-
negi1245,-,-,s,-,i,-,l,-,k,-,i,-
negi1245,-,-,s,-,e,-,l,-,k,-,i,-
hiss1234,-,-,-,-,-,-,-,-,-,-,a,w
hiss1234,-,-,-,-,-,-,-,-,-,-,a,b
hiss1234,-,-,s,S,i,-,l,-,k,-,i,-
solo1263,-,-,s,-,E,-,l,-,k,-,i,-
kuro1242,-,-,s,y,e,-,l,-,k,y,i,-
nana1257,-,-,s,y,e,-,l,-,q,-,o,-
nana1257,-,-,s,-,e,-,l,-,q,w,o,-
ulch1241,-,-,s,-,i,-,l,-,t,S,u,-
orok1265,-,-,S,-,i,-,l,-,t,S,i,-
orok1265,-,-,S,-,i,-,l,-,t,-,u,-
oroc1248,-,-,s,y,i,-,-,-,k,-,i,-
udih1248,-,-,s,y,i,-,-,-,k,y,i,-
kile1243,-,-,S,-,i,-,l,i,k,h,i,-
even1260,-,-,-,-,a,a,X,-,w,-,-,-
manc1252,-,-,-,-,o,-,-,-,b,-,o,-
jurc1239,-,-,-,-,a,-,-,-,-,-,u,-
jurc1239,3,u,s,-,-,-,-,-,-,-,3,-
jurc1239,-,-,S,-,i,-,l,i,x,-,i,a
xibe1242,-,-,-,-,o,-,-,-,v,-,u,-
