language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
ulch1241,p,-,o,-,-,N,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-
ulch1241,b,-,u,-,-,-,-,r,-,-,3,-,-,-,x,-,-,i,-,-,-
nana1257,g,w,u,-,-,-,-,-,-,-,-,m,w,u,x,-,y,i,-,-,n
nana1257,f,-,o,-,-,N,-,s,-,-,a,N,-,-,g,-,y,e,-,-,-
nana1257,f,-,a,-,-,N,-,s,-,-,a,N,-,-,g,-,y,e,-,-,-
orok1265,x,-,o,n,o,k,-,t,-,-,o,-,-,-,-,-,-,-,-,-,-
orok1265,p,-,u,-,-,k,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-
oroc1248,s,-,u,-,-,-,-,t,u,l,a,-,-,-,q,t,e,i,-,-,n
oroc1248,b,-,u,-,-,-,-,r,-,-,3,-,-,-,x,-,y,i,-,-,-
oroc1248,-,-,-,-,-,-,-,t,e,p,a,-,-,-,-,-,-,-,-,-,-
udih1248,s,-,u,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-,-,-
oroq1238,t,-,u,-,-,-,o,r,-,-,a,-,-,-,x,-,-,-,-,-,-
negi1245,t,-,o,-,-,k,o,l,-,-,a,-,-,-,-,-,-,-,-,-,-
negi1245,t,-,o,-,-,x,o,l,-,-,a,-,-,-,-,-,-,-,-,-,-
kile1243,f,-,v,-,-,N,-,z,-,-,u,-,-,-,-,-,-,-,-,-,-
even1260,b,-,u,-,-,-,-,l,-,-,e,-,-,-,-,-,d,e,w,u,n
manc1252,b,-,u,-,-,-,-,r,-,-,a,-,-,-,q,-,y,i,-,-,-
