language,x1,x2,x3,x4,x5,x6
oroq1238,d,-,i,y,i,n
hail1248,d,-,i,x,i,n
negi1245,d,-,i,y,i,n
negi1245,d,-,i,x,i,n
hiss1234,d,-,3,x,3,n
solo1263,d,-,i,x,i,N
kuro1242,d,-,i,x,i,n
kuro1242,d,-,-,-,i,n
nana1257,d,-,u,-,i,-
nana1257,d,w,u,-,i,n
ulch1241,d,-,u,-,i,-
orok1265,d,-,Z,-,i,n
oroc1248,d,-,-,-,i,-
udih1248,d,-,-,-,i,-
kile1243,t,-,u,-,i,n
even1260,d,-,i,x,e,n
manc1252,d,-,u,-,i,n
jurc1239,d,-,u,-,i,n
xibe1242,d,-,u,y,i,n
