language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
oroq1238,-,-,-,-,-,m,-,u,-,o,-,-,-
hail1248,-,-,-,-,-,m,-,-,-,o,-,-,-
negi1245,-,-,-,-,-,m,-,-,-,o,-,-,-
hiss1234,-,-,-,-,-,m,-,-,-,o,l,-,-
hiss1234,-,-,-,-,-,m,-,-,-,o,-,-,-
ilim1234,-,-,-,-,-,m,-,-,-,o,l,-,-
nort3334,-,-,-,-,-,m,-,-,-,o,l,-,-
solo1263,s,u,i,d,3,N,-,-,-,-,-,-,-
kuro1242,-,-,-,-,-,m,-,-,-,o,-,-,-
nana1257,-,-,-,-,-,m,-,-,-,o,-,-,-
nana1257,-,-,-,-,-,m,-,w,-,o,-,-,-
ulch1241,-,-,-,-,-,m,-,-,-,o,-,-,-
orok1265,-,-,-,-,-,g,-,o,l,o,-,-,-
orok1265,-,-,-,-,-,m,-,-,-,o,-,-,-
oroc1248,-,-,-,-,-,m,-,-,-,o,-,-,-
udih1248,-,-,-,-,-,m,-,-,-,o,-,-,-
kile1243,-,-,-,-,-,m,-,-,-,o,-,-,-
even1260,-,-,-,-,-,m,-,o,-,o,-,-,-
manc1252,d,3,i,d,-,Z,i,k,-,u,-,-,-
manc1252,-,-,-,-,-,m,-,-,-,o,-,-,-
jurc1239,-,-,-,-,-,m,-,-,-,o,-,-,-
xibe1242,-,-,-,-,-,d,-,-,-,i,t,S,k
