language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
ulch1241,-,-,-,x,-,-,-,-,-,-,-,u,5,-,-,u,-
nana1257,-,-,t,s,-,u,-,-,N,-,g,u,r,-,-,u,-
nana1257,-,-,t,s,-,u,-,-,m,-,-,u,r,-,-,u,-
nana1257,-,-,-,x,-,w,-,-,-,-,-,u,y,m,w,u,-
orok1265,-,-,-,x,-,-,-,-,-,-,-,u,n,-,-,u,-
oroc1248,-,-,t,S,-,-,-,-,-,-,-,o,N,-,-,o,-
udih1248,-,-,t,s,-,-,-,-,-,-,-,o,N,-,-,o,-
oroq1238,-,-,t,S,-,u,-,-,N,N,N,u,r,-,-,u,-
negi1245,-,-,t,S,-,u,-,-,N,-,x,o,y,-,-,o,-
negi1245,-,-,t,S,-,o,-,-,N,-,x,o,y,-,-,o,-
negi1245,-,-,-,-,-,u,-,-,N,-,-,-,5,-,-,3,n
kile1243,C,h,t,S,h,u,-,-,N,-,-,3,l,-,-,i,-
even1260,-,-,k,-,-,-,-,-,-,-,-,o,l,e,k,e,-
manc1252,-,-,t,S,-,u,-,-,N,-,g,u,r,-,-,u,-
manc1252,-,-,-,-,-,u,l,3,N,-,g,-,-,-,-,u,-
xibe1242,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,u,N
