language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
ulch1241,-,-,-,X,-,a,-,-,-,w,-,-,-,o,-,-,-
ulch1241,-,-,-,X,-,a,-,-,-,m,a,t,-,a,-,-,-
nana1257,-,-,-,X,-,a,-,-,-,m,a,t,S,a,-,-,-
nana1257,-,-,-,X,-,o,5,e,-,b,-,-,y,i,-,-,-
nana1257,-,-,-,X,w,o,n,i,-,b,-,-,-,i,-,-,-
orok1265,-,-,-,X,-,o,-,u,-,w,-,-,-,u,-,-,-
orok1265,-,-,-,X,-,a,-,-,-,w,-,-,-,u,-,-,-
oroc1248,-,-,-,y,-,a,-,o,-,-,-,-,-,-,-,-,-
udih1248,-,-,-,-,-,o,n,o,-,b,-,-,y,i,-,-,-
oroq1238,-,-,-,-,-,i,-,-,-,-,-,-,r,i,-,-,-
negi1245,-,a,w,g,-,a,-,-,-,w,-,-,-,u,-,-,-
negi1245,-,-,-,-,-,a,-,-,-,-,-,-,-,u,-,-,-
negi1245,-,-,-,-,-,a,-,-,-,w,-,-,g,u,-,-,-
negi1245,-,-,-,-,-,a,-,w,-,w,-,-,w,u,-,-,-
negi1245,-,E,m,-,-,a,-,-,-,-,-,-,-,-,-,-,-
kile1243,-,-,-,-,-,o,S,i,-,m,-,k,h,3,-,n,-
even1260,-,-,-,-,-,i,r,e,k,-,-,-,-,-,-,-,-
even1260,-,-,-,-,-,a,-,a,X,w,-,-,-,u,u,X,w
even1260,-,-,-,-,-,a,-,a,X,w,-,-,-,u,u,X,w
even1260,i,a,-,q,-,a,-,a,X,w,-,-,-,u,u,X,-
manc1252,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-
xibe1242,-,-,-,y,-,o,-,-,-,-,-,-,-,-,-,-,-
xibe1242,-,-,-,-,-,o,-,-,-,-,-,-,-,i,-,-,-
