language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ulch1241,-,d,3,-,-,r,-,3,-,d,Z,u
nana1257,-,d,o,-,-,t,-,a,-,-,-,o
nana1257,-,d,o,-,-,t,-,a,-,-,-,-
nana1257,-,d,3,-,-,r,-,3,-,d,Z,i
orok1265,-,-,-,-,-,-,-,o,-,t,-,u
orok1265,-,d,3,-,-,r,-,3,y,d,-,u
oroc1248,-,m,3,-,-,n,-,3,-,d,Z,i
udih1248,a,m,E,-,-,-,-,-,-,-,s,a
oroq1238,-,-,a,-,-,5,-,a,-,-,-,-
negi1245,-,-,3,-,-,m,-,3,-,-,p,-
negi1245,-,-,3,-,-,m,-,3,-,-,p,-
negi1245,-,-,3,-,-,m,-,3,-,-,p,-
even1260,-,b,o,o,X,q,u,u,-,-,X,-
even1260,-,-,e,-,-,m,-,e,-,-,p,-
even1260,-,-,e,-,-,m,-,e,-,-,b,-
manc1252,-,-,-,-,-,b,-,-,-,-,y,i
xibe1242,-,t,-,-,-,h,-,u,-,t,h,o
