language,x1,x2,x3
ulch1241,s,-,i
nana1257,s,y,i
nana1257,s,-,i
orok1265,S,-,i
oroc1248,s,y,i
udih1248,s,y,i
oroq1238,S,-,i
negi1245,s,-,i
kile1243,S,-,i
even1260,X,-,i
manc1252,s,y,i
xibe1242,S,-,i
