language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
oroq1238,-,-,k,-,e,k,-,-,-,-,-
hail1248,-,-,k,-,i,k,-,-,i,-,-
negi1245,-,-,k,-,i,k,-,-,-,-,-
negi1245,-,-,k,-,e,k,-,-,-,-,-
hiss1234,-,-,k,-,i,k,-,-,-,-,-
hiss1234,-,-,k,-,3,k,-,-,-,-,-
hiss1234,-,-,k,-,i,k,-,-,-,-,-
ilim1234,-,-,k,-,i,k,-,-,i,-,-
nort3334,-,-,k,-,i,k,-,-,-,-,-
solo1263,-,-,x,-,i,x,-,-,E,-,-
kuro1242,-,-,s,-,3,-,p,k,3,n,3
nana1257,-,-,s,-,-,-,y,-,E,-,-
nana1257,-,-,s,-,3,k,p,-,3,n,-
ulch1241,i,q,t,-,3,-,m,-,3,n,-
ulch1241,-,-,s,-,3,q,p,-,3,n,-
orok1265,i,k,t,-,3,-,m,-,3,n,-
oroc1248,-,-,s,-,3,-,p,-,3,n,-
udih1248,i,k,t,-,3,-,m,-,3,-,-
kile1243,-,-,S,-,-,-,-,-,a,n,3
even1260,-,-,-,-,i,t,m,-,e,n,-
manc1252,-,-,s,a,i,-,-,-,-,-,-
jurc1239,-,-,-,-,u,-,-,-,-,-,-
xibe1242,-,-,s,-,o,-,-,-,-,-,-
