language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
oroq1238,t,-,a,-,-,d,-,u,-,-
hail1248,t,-,a,-,-,l,-,a,-,-
negi1245,t,-,a,-,-,d,-,u,-,-
hiss1234,t,-,a,-,-,d,-,u,-,-
hiss1234,t,-,a,-,-,l,-,a,-,-
ilim1234,t,-,3,-,-,l,-,3,-,-
solo1263,t,-,a,-,-,d,-,u,-,-
kuro1242,t,-,a,-,-,d,-,u,-,-
nana1257,t,S,a,-,-,d,w,u,-,-
nana1257,t,-,a,-,-,d,-,o,-,-
nana1257,t,-,a,-,-,d,w,u,-,-
ulch1241,t,-,e,-,-,d,-,o,-,-
orok1265,t,S,o,-,-,d,-,u,-,-
oroc1248,t,-,a,-,-,d,-,o,-,-
udih1248,t,h,a,-,-,l,y,i,-,-
udih1248,t,h,a,-,-,d,-,u,-,-
kile1243,t,h,a,-,-,d,-,u,-,-
even1260,t,-,a,a,X,d,-,u,u,X
manc1252,t,-,3,-,-,d,-,3,-,-
xibe1242,t,h,3,-,-,r,v,o,-,-
