language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,-,-,u,-,-,-,-,-,-,-,-,-
oroq1238,-,-,3,d,-,-,-,-,i,n,-,-
hail1248,h,-,u,w,-,-,-,-,u,-,-,-
hail1248,-,-,3,d,-,-,-,-,i,n,-,-
negi1245,x,-,u,w,-,-,-,-,-,-,-,-
negi1245,-,-,3,d,-,-,-,-,i,n,-,-
hiss1234,h,-,u,p,-,-,-,-,-,-,-,-
hiss1234,h,-,3,w,-,-,-,-,-,-,-,-
hiss1234,h,-,u,p,-,-,-,-,-,-,-,-
hiss1234,-,-,3,d,-,-,-,-,3,n,-,-
ilim1234,h,-,u,p,-,-,-,-,-,-,-,-
nort3334,-,-,3,d,-,-,-,-,3,n,-,-
solo1263,-,-,u,g,-,-,-,-,u,-,-,-
solo1263,-,-,3,d,-,-,-,-,i,n,-,-
kuro1242,-,-,3,d,-,-,-,-,i,n,-,3
kuro1242,f,-,u,l,g,-,-,y,i,-,-,-
nana1257,p,-,-,-,-,-,-,w,u,-,-,-
nana1257,x,-,3,d,-,-,-,-,u,n,d,3
nana1257,x,-,3,d,-,-,-,-,u,n,-,-
nana1257,x,-,3,d,-,-,-,w,u,n,-,-
nana1257,f,-,u,l,g,-,-,y,i,t,S,i
ulch1241,p,-,-,-,-,-,-,-,u,-,-,-
ulch1241,x,-,3,d,-,-,-,-,u,n,-,-
orok1265,p,-,-,-,-,-,-,-,u,-,-,-
orok1265,x,-,3,d,-,-,-,-,u,n,-,-
oroc1248,-,-,-,x,-,-,-,-,u,-,-,-
oroc1248,-,-,3,d,-,-,-,-,i,n,-,-
udih1248,-,-,3,d,-,-,-,-,i,n,-,3
kile1243,-,-,3,d,-,-,-,-,i,n,-,3
kile1243,f,v,L,g,-,-,-,-,i,-,-,-
even1260,-,-,-,X,-,-,-,-,u,-,-,-
even1260,-,-,e,d,-,-,-,-,e,n,-,-
even1260,-,-,e,d,-,-,-,-,e,l,-,-
manc1252,-,-,3,d,-,-,-,-,u,-,-,-
manc1252,f,-,u,l,g,y,i,y,3,-,-,-
jurc1239,f,-,u,l,-,-,-,-,3,-,-,-
xibe1242,-,-,u,d,-,-,-,-,u,n,d,o
xibe1242,f,-,i,l,x,-,-,-,i,-,-,-
