language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
oroq1238,t,-,3,-,-,-,d,Z,-,-,-,a,-,-,-,-,-,-,-,-,-
negi1245,t,-,3,-,-,-,d,Z,3,g,d,3,-,-,-,-,-,-,-,-,-
negi1245,t,-,3,-,-,-,d,Z,3,g,d,3,-,-,-,-,-,-,-,-,-
negi1245,t,-,3,-,-,-,d,Z,-,-,-,3,-,-,-,-,-,-,-,-,-
negi1245,t,-,3,-,-,-,d,Z,-,-,-,3,-,-,-,-,-,-,-,-,-
hiss1234,t,-,3,-,-,-,d,d,-,-,-,3,-,-,-,-,-,-,-,-,-
hiss1234,t,-,3,-,-,-,d,Z,-,-,-,3,-,-,-,-,-,-,-,-,-
hiss1234,t,-,3,-,-,-,d,d,-,-,-,3,-,-,-,-,-,-,-,-,-
ilim1234,t,-,3,-,-,-,d,d,-,-,-,3,-,-,-,-,-,-,-,-,-
solo1263,t,-,3,-,-,-,d,Z,-,-,-,i,-,-,-,-,-,-,-,-,-
kuro1242,t,-,3,-,-,-,d,Z,-,-,-,3,-,-,-,-,-,-,-,-,-
nana1257,t,-,3,-,-,-,d,z,-,-,-,3,-,-,-,-,-,-,-,-,-
nana1257,t,-,3,-,-,-,d,Z,-,-,-,3,-,-,-,-,-,-,-,-,-
ulch1241,t,-,3,-,-,-,d,Z,-,-,-,3,-,-,-,-,-,-,-,-,-
orok1265,t,-,3,-,-,-,d,-,-,-,-,3,-,-,-,-,-,-,-,-,-
oroc1248,t,S,i,-,-,-,d,Z,-,-,-,3,-,-,-,-,-,-,-,-,-
udih1248,t,s,3,-,-,-,d,z,-,-,-,3,-,-,-,-,-,-,-,-,-
kile1243,t,h,3,-,-,-,t,S,-,-,-,3,-,-,-,-,-,-,-,-,-
even1260,-,-,e,-,-,-,l,-,-,-,-,i,-,-,-,w,-,u,-,-,n
even1260,-,-,-,-,-,-,d,Z,-,-,-,o,o,X,-,q,i,i,X,-,-
even1260,-,-,-,-,-,-,d,Z,-,-,-,a,a,X,p,q,a,a,X,-,-
even1260,-,-,a,a,X,-,d,Z,-,-,-,i,-,-,-,-,-,i,X,-,t
even1260,-,-,a,a,X,y,d,Z,-,-,-,i,-,-,-,-,-,i,X,-,t
even1260,t,-,e,-,-,-,d,Z,-,-,-,-,-,-,-,-,-,-,-,-,-
manc1252,y,-,a,-,-,-,r,g,-,-,y,i,-,-,-,-,-,-,y,a,n
xibe1242,y,-,3,-,-,-,r,x,-,-,-,i,-,-,-,-,-,-,-,-,n
