language,x1,x2,x3,x4,x5,x6,x7,x8
oroq1238,-,u,-,l,-,-,-,3
hail1248,-,u,-,l,-,-,d,3
negi1245,-,u,-,l,-,-,-,3
hiss1234,-,u,-,l,-,-,d,3
hiss1234,-,3,-,l,-,-,-,3
hiss1234,-,u,-,l,-,-,-,3
ilim1234,-,u,-,l,-,-,d,3
nort3334,-,u,-,l,-,-,-,3
solo1263,-,u,-,l,-,-,d,3
kuro1242,-,u,-,l,-,-,-,3
nana1257,-,u,-,l,3,k,s,3
nana1257,-,u,-,l,i,k,s,3
ulch1241,-,u,-,l,-,-,s,3
orok1265,-,u,-,l,i,-,S,3
oroc1248,-,u,k,t,-,-,-,3
udih1248,-,u,-,l,-,-,-,3
kile1243,-,u,-,L,-,-,z,3
even1260,-,u,-,l,-,-,r,e
manc1252,y,a,-,l,-,-,y,i
jurc1239,y,a,-,l,-,-,-,i
xibe1242,y,3,-,l,-,-,-,i
