language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ulch1241,-,5,-,-,i,d,Z,u,-,r,t,S,u,-
nana1257,-,k,3,f,u,t,S,i,-,-,-,-,-,-
nana1257,-,5,-,-,e,d,y,e,-,r,-,-,a,-
nana1257,-,x,-,w,u,d,Z,i,-,r,-,-,3,-
orok1265,-,-,-,-,-,-,p,3,-,k,-,p,u,-
oroc1248,-,-,-,-,-,t,S,i,-,k,-,-,a,-
udih1248,-,-,-,-,-,t,s,i,-,k,-,-,a,-
oroq1238,-,-,-,-,-,-,-,i,N,d,-,-,a,-
negi1245,-,-,-,-,-,n,-,i,-,l,k,-,a,-
negi1245,-,-,-,-,-,n,-,e,-,l,k,-,a,-
kile1243,-,m,-,-,o,d,z,o,-,l,-,-,o,-
even1260,-,-,-,-,-,X,-,u,-,r,-,-,u,N
even1260,-,-,-,-,-,t,-,i,m,r,-,-,e,l
even1260,-,-,-,-,-,t,S,i,-,l,q,a,a,X
manc1252,n,y,-,-,i,d,Z,a,-,r,-,-,a,-
manc1252,-,x,-,-,u,d,Z,u,-,r,-,-,3,-
xibe1242,-,x,-,-,u,d,Z,u,-,r,-,-,u,-
