language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
oroq1238,-,-,-,-,u,-,-,t,-,3,-
hail1248,-,-,h,-,u,-,-,t,-,3,-
negi1245,-,-,x,-,u,-,-,t,-,3,-
hiss1234,-,-,h,-,u,-,-,t,-,o,-
hiss1234,-,-,h,-,3,-,-,t,-,3,-
hiss1234,-,-,h,-,u,-,-,t,-,3,-
ilim1234,-,-,h,-,u,-,-,t,-,3,-
nort3334,-,-,k,-,u,N,a,k,-,a,n
solo1263,-,-,-,-,u,-,-,r,-,i,l
kuro1242,-,-,f,-,u,-,-,t,-,3,-
nana1257,-,-,f,y,i,-,k,t,-,3,-
nana1257,-,-,p,-,i,-,k,t,-,3,-
ulch1241,-,-,p,y,i,-,q,t,-,3,-
orok1265,-,-,p,-,u,-,-,t,-,3,-
oroc1248,-,-,x,y,i,-,-,t,-,3,-
udih1248,-,-,s,y,i,-,-,t,-,3,-
kile1243,-,-,x,-,i,-,-,t,h,3,-
even1260,-,-,X,-,u,-,-,t,-,-,-
manc1252,-,d,Z,-,u,-,-,-,-,i,-
jurc1239,-,d,Z,-,u,-,-,-,-,i,-
xibe1242,o,d,Z,-,-,-,-,-,-,i,-
