language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ulch1241,-,-,n,-,-,-,u,-,-,q,-,t,-,3
nana1257,-,-,n,-,-,-,u,-,-,x,-,t,-,3
nana1257,-,-,n,-,-,-,u,-,-,k,-,t,-,3
nana1257,-,-,n,-,-,w,u,-,-,k,-,t,-,3
orok1265,-,-,n,-,-,-,u,r,i,k,-,t,-,3
orok1265,-,-,n,-,-,-,i,r,u,k,-,t,-,3
oroc1248,-,-,5,-,-,-,u,-,-,k,-,t,-,3
udih1248,-,-,5,-,-,-,u,-,-,k,-,t,-,3
oroq1238,-,-,5,-,-,-,u,r,i,k,-,t,-,3
negi1245,-,-,5,-,i,y,u,-,-,k,-,t,-,3
negi1245,-,-,5,-,i,y,u,-,-,k,-,t,-,3
kile1243,-,-,n,-,-,-,i,y,-,k,h,t,h,3
even1260,-,-,5,-,-,-,u,-,-,r,i,t,-,-
manc1252,f,u,n,y,i,y,3,-,-,x,-,-,-,3
xibe1242,f,3,n,-,-,y,-,-,-,x,-,-,-,-
