language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,-,g,-,e,r,-,a,-,m,n,-,a
hail1248,-,g,-,i,r,-,a,-,m,d,-,a
negi1245,-,-,-,i,k,-,3,-,-,y,-,i
negi1245,-,-,-,i,x,-,3,-,-,y,-,-
hiss1234,-,g,-,i,r,-,a,-,m,d,-,a
hiss1234,-,g,-,i,r,-,a,-,m,n,-,a
hiss1234,-,g,-,e,r,-,a,-,m,d,-,a
hiss1234,-,g,-,i,r,-,a,-,m,n,-,a
ilim1234,-,g,-,i,r,-,a,-,m,d,-,a
nort3334,-,g,-,i,r,-,a,-,m,n,-,a
solo1263,-,g,-,i,r,-,a,-,n,d,-,-
kuro1242,-,G,y,i,r,m,a,-,q,s,-,a
kuro1242,-,G,y,i,r,-,a,-,m,n,-,a
nana1257,-,g,y,e,r,m,a,-,-,s,-,a
nana1257,-,g,y,e,r,m,a,-,q,s,-,a
ulch1241,-,g,-,e,r,-,a,-,m,s,-,a
orok1265,-,g,-,i,r,-,o,p,p,s,-,o
oroc1248,-,g,y,i,-,-,a,-,m,s,-,a
udih1248,-,g,y,-,-,-,E,-,m,-,-,a
kile1243,-,k,-,i,-,-,a,-,m,z,-,3
even1260,i,k,-,e,r,-,-,-,-,-,-,i
manc1252,-,g,y,i,r,-,a,-,N,g,y,i
jurc1239,-,g,-,i,r,-,a,-,N,g,-,i
xibe1242,-,g,-,i,r,-,o,-,N,-,-,-
