language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ulch1241,-,x,o,-,r,a,q,-,t,-,a,-,-,-
nana1257,-,w,-,-,-,a,-,-,t,S,e,-,-,-
nana1257,-,X,o,-,r,a,X,-,t,-,a,-,-,-
nana1257,-,X,o,-,r,a,q,-,t,-,a,-,-,-
orok1265,-,x,u,-,r,o,q,-,t,-,o,-,-,-
oroc1248,i,w,-,-,-,a,q,-,t,-,a,-,-,-
udih1248,-,w,-,-,-,a,k,-,t,-,a,-,-,-
oroq1238,-,-,-,-,-,-,-,-,t,-,a,-,l,u
oroq1238,-,-,-,-,-,-,-,-,k,-,a,-,r,3
negi1245,-,-,o,g,d,a,k,-,s,-,a,-,-,-
kile1243,-,-,3,-,r,-,x,-,t,h,3,-,-,-
even1260,-,-,u,-,-,u,X,r,t,-,a,a,X,-
manc1252,-,n,o,-,t,-,X,-,-,-,o,-,-,-
xibe1242,-,s,o,-,-,-,q,-,-,-,o,-,-,-
