language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ulch1241,-,-,-,-,t,-,-,-,S,i,n,d,3,-
nana1257,5,i,-,-,t,-,-,-,s,-,-,-,3,-
nana1257,n,i,-,-,t,-,-,-,S,i,-,y,3,n
nana1257,n,i,y,3,t,-,-,-,S,-,-,-,3,n
orok1265,G,o,-,-,-,-,-,-,s,-,-,-,o,-
oroc1248,-,-,-,-,g,-,a,-,s,-,-,-,a,-
udih1248,-,-,-,-,t,-,-,-,s,i,n,d,a,-
oroq1238,-,-,-,-,d,-,3,-,y,-,-,-,i,-
negi1245,-,-,-,-,d,-,3,-,x,-,-,-,i,-
kile1243,-,-,-,-,k,-,o,-,s,k,-,h,3,-
even1260,-,-,-,-,d,-,e,-,y,-,-,-,i,-
even1260,-,-,-,-,d,-,e,-,x,-,-,-,i,-
manc1252,-,-,-,-,G,-,a,-,s,-,-,X,a,-
xibe1242,-,-,-,-,t,S,i,t,S,k,-,h,3,-
