language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
ulch1241,-,3,-,k,-,-,-,3,-,-
ulch1241,-,3,-,q,-,t,-,3,-,-
ulch1241,-,3,-,-,-,n,-,3,-,-
nana1257,-,3,-,k,-,t,-,3,-,-
nana1257,-,3,-,-,-,5,-,3,-,-
nana1257,-,a,-,-,-,s,y,e,-,-
nana1257,-,a,-,-,-,s,-,a,-,-
orok1265,-,3,-,k,-,t,-,3,-,-
orok1265,-,3,-,n,i,n,-,3,-,-
oroc1248,-,3,-,-,-,n,-,3,-,-
udih1248,-,3,-,-,-,n,y,i,-,-
oroq1238,-,a,-,-,-,h,-,e,-,-
negi1245,-,a,-,-,-,s,-,i,-,-
kile1243,-,a,-,-,-,z,-,a,-,n
even1260,-,a,a,X,-,s,-,i,i,X
manc1252,x,3,-,-,-,x,-,3,-,-
xibe1242,x,3,-,-,-,x,-,3,-,-
