language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
oroq1238,-,-,b,a,l,d,-,e,-,-,-,-,-
hail1248,-,-,-,i,5,-,-,i,-,k,i,n,-
negi1245,-,-,b,a,l,d,-,i,-,-,-,-,-
hiss1234,-,-,-,-,-,-,-,i,-,-,-,n,-
hiss1234,-,-,-,-,-,-,-,i,-,-,-,n,-
hiss1234,-,-,b,-,-,-,-,i,-,-,-,-,-
hiss1234,-,-,b,-,-,-,-,3,-,-,-,-,-
hiss1234,-,-,b,3,d,Z,-,3,-,-,-,-,-
hiss1234,-,-,b,-,-,-,-,i,-,-,-,-,-
ilim1234,-,-,-,-,-,-,-,i,-,-,-,n,-
ilim1234,-,-,b,-,-,-,-,i,-,-,-,-,-
nort3334,-,-,b,-,-,-,-,i,-,-,-,-,-
solo1263,-,-,-,-,-,-,-,i,-,-,-,n,3
solo1263,-,-,b,a,l,d,-,i,-,-,-,-,-
kuro1242,-,-,b,a,l,d,-,i,-,-,-,-,-
nana1257,-,-,b,a,l,d,y,e,-,-,-,-,-
nana1257,-,-,b,a,l,d,Z,e,-,-,-,-,-
ulch1241,-,-,b,a,l,d,-,o,-,-,-,-,-
ulch1241,-,-,b,a,l,d,-,e,-,-,-,-,-
ulch1241,-,-,b,a,l,d,-,a,-,-,-,-,-
orok1265,-,-,b,-,-,-,-,i,-,-,-,-,-
orok1265,-,-,b,o,l,d,Z,i,-,-,-,-,-
oroc1248,-,-,b,a,g,d,-,i,-,-,-,-,-
udih1248,-,-,b,a,g,d,-,i,-,-,-,-,-
kile1243,-,-,p,a,L,d,-,i,-,-,-,-,-
even1260,-,-,b,-,-,-,-,i,d,Z,e,n,-
even1260,-,-,b,-,-,-,-,i,-,-,-,-,-
manc1252,-,-,b,a,n,d,Z,i,-,-,-,-,-
jurc1239,t,a,x,a,-,-,s,u,-,-,-,-,-
xibe1242,-,-,b,3,n,d,Z,i,-,-,-,-,-
xibe1242,-,-,b,o,n,d,Z,i,-,-,-,-,-
