language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,d,-,3,-,-,y,-,l,i,-,-,-
hail1248,d,-,3,-,-,x,i,l,i,-,-,-
negi1245,d,-,3,-,-,g,-,-,-,-,-,-
hiss1234,d,-,3,-,-,g,-,-,-,-,-,-
hiss1234,d,-,3,-,-,x,-,-,-,-,-,-
hiss1234,d,-,3,-,-,g,-,-,-,-,-,-
ilim1234,d,-,3,-,-,g,-,-,-,-,-,-
nort3334,d,-,3,-,-,g,-,-,-,-,-,-
solo1263,d,-,3,-,-,x,3,l,i,-,-,-
kuro1242,d,-,3,-,-,g,-,d,3,-,-,-
nana1257,d,-,3,-,-,g,-,d,3,t,S,i
nana1257,d,-,3,-,-,g,-,d,3,-,-,-
ulch1241,d,-,3,-,-,g,-,d,3,-,-,-
orok1265,S,-,3,-,-,g,-,d,3,-,-,-
oroc1248,d,-,3,-,i,l,-,y,i,-,-,-
udih1248,d,y,i,y,e,l,-,y,i,-,-,-
kile1243,t,-,3,-,-,k,-,d,3,-,-,-
even1260,d,-,e,-,-,g,-,-,-,-,-,-
manc1252,d,-,3,-,-,y,-,-,3,-,-,-
jurc1239,d,-,3,-,-,-,-,-,-,-,-,-
xibe1242,d,-,3,-,-,y,-,-,i,-,-,-
