language,x1,x2,x3,x4,x5,x6,x7,x8
oroq1238,-,3,-,-,d,-,u,-
hail1248,-,3,w,3,s,k,i,-
hail1248,-,3,-,-,d,-,u,-
negi1245,-,3,-,-,d,-,u,-
hiss1234,-,3,-,-,d,-,u,-
hiss1234,-,3,-,-,d,-,3,-
hiss1234,-,3,-,-,d,-,u,-
solo1263,-,3,-,-,d,-,u,-
kuro1242,y,e,-,-,d,-,u,-
kuro1242,-,e,-,-,d,-,u,-
nana1257,-,3,i,-,d,-,u,-
nana1257,-,3,y,-,d,w,u,-
ulch1241,y,3,-,-,d,-,u,-
ulch1241,n,e,-,-,d,-,o,-
ulch1241,-,3,y,-,d,-,u,-
orok1265,y,3,-,-,d,-,u,-
oroc1248,-,3,-,-,d,-,u,-
udih1248,-,o,-,-,d,-,u,-
kile1243,-,3,-,-,d,-,u,-
even1260,-,e,w,-,g,-,i,n
even1260,-,e,-,-,d,-,u,-
manc1252,-,3,-,-,d,-,3,-
xibe1242,-,3,-,-,r,v,o,-
