language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
ulch1241,u,-,-,l,-,-,-,3,-,-
ulch1241,a,-,-,y,-,-,-,a,-,-
nana1257,u,-,-,l,-,-,-,3,-,-
nana1257,u,-,-,l,-,-,-,3,-,n
nana1257,a,-,-,y,-,-,-,a,-,-
nana1257,a,-,-,-,-,-,-,e,-,-
orok1265,u,-,-,l,i,N,g,a,-,-
orok1265,o,-,-,y,-,-,-,o,-,-
oroc1248,a,-,-,y,-,-,-,a,-,-
udih1248,a,-,-,i,-,-,-,a,-,-
oroq1238,a,-,-,y,-,-,-,a,-,-
negi1245,a,-,-,y,-,-,-,a,-,-
kile1243,a,-,-,i,-,-,-,-,-,-
even1260,a,a,X,y,-,-,-,-,-,-
manc1252,-,-,-,s,-,-,-,a,i,n
xibe1242,-,-,-,s,-,-,-,o,-,n
