language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
oroq1238,-,-,a,-,-,n,-,-,a,-
hail1248,-,-,a,-,-,n,-,-,a,-
negi1245,-,-,a,-,-,n,-,-,u,-
negi1245,-,-,a,-,-,n,-,-,a,-
hiss1234,-,-,a,-,-,n,-,-,a,-
solo1263,t,-,i,-,-,r,-,-,3,-
kuro1242,-,-,a,-,-,n,-,-,a,-
nana1257,-,-,a,-,-,n,-,-,a,-
nana1257,-,-,a,-,-,n,-,-,a,-
ulch1241,-,-,a,-,-,n,-,-,a,-
orok1265,-,-,o,-,-,n,-,-,o,-
oroc1248,-,-,a,-,-,n,-,-,a,-
udih1248,-,-,a,-,-,n,-,-,a,-
kile1243,-,-,a,-,-,n,-,-,a,-
even1260,X,i,i,-,-,n,d,a,a,X
even1260,-,-,a,a,X,n,d,u,u,X
even1260,-,-,a,a,X,n,-,-,-,-
manc1252,-,-,a,-,-,n,-,-,a,-
xibe1242,-,-,o,-,-,n,-,-,3,-
