language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
ulch1241,-,-,a,m,-,-,t,-,-,-,a,o,-,-,l,-,-,-,-,i,-
ulch1241,-,-,a,m,-,-,t,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nana1257,-,-,a,m,-,-,t,-,-,-,a,N,-,-,G,-,-,-,-,a,-
nana1257,-,-,a,m,-,-,t,-,-,-,a,-,-,-,s,-,-,-,-,e,-
orok1265,-,-,o,p,-,-,t,-,-,-,o,u,-,-,l,-,-,-,-,i,-
oroc1248,-,-,a,m,-,-,t,-,-,-,a,N,k,-,y,-,-,-,-,i,-
oroc1248,-,-,a,m,-,-,t,-,-,-,a,-,s,-,y,-,-,-,-,i,-
udih1248,-,-,-,-,-,-,d,-,-,-,-,-,-,-,z,-,-,-,-,i,-
oroq1238,-,-,-,-,-,-,d,-,-,-,-,-,-,-,Z,-,u,-,t,e,-
negi1245,-,-,a,-,-,-,l,-,-,-,a,g,-,-,d,-,-,-,-,i,-
negi1245,-,-,-,-,-,-,d,-,-,-,a,-,-,-,l,-,i,g,d,i,-
negi1245,-,-,-,-,-,-,d,-,-,-,a,-,-,-,l,-,-,-,-,i,-
negi1245,-,-,-,-,-,-,d,-,-,-,a,-,-,-,l,-,-,-,-,e,-
kile1243,-,-,a,m,t,h,t,-,-,-,3,q,h,u,l,-,-,-,-,i,-
even1260,-,-,-,-,-,-,d,-,a,-,a,-,X,-,l,s,i,-,-,i,X
even1260,-,-,-,-,-,-,d,-,a,-,a,-,X,-,l,r,a,-,-,a,X
manc1252,d,Z,a,n,-,-,t,S,u,x,u,-,-,-,n,-,-,-,-,-,-
xibe1242,-,-,o,m,-,-,t,h,-,-,3,-,-,-,N,-,-,-,-,-,-
