language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
hail1248,5,i,-,-,n,t,-,-,-,-,-,-,3,-
hiss1234,-,-,-,-,-,t,-,S,3,m,-,-,3,-
hiss1234,-,-,-,-,-,t,-,S,3,m,-,-,3,-
kuro1242,-,-,-,-,-,u,-,s,-,-,-,-,3,-
nana1257,-,-,-,-,-,u,-,s,-,-,-,-,3,-
nana1257,-,-,-,-,-,u,-,s,-,-,-,-,3,-
ulch1241,-,-,-,-,-,i,q,t,-,-,-,-,3,-
ulch1241,-,-,-,-,-,u,-,s,-,-,-,-,3,-
orok1265,-,-,-,-,-,-,-,t,3,m,-,-,3,-
oroc1248,-,-,-,-,-,t,-,S,3,m,-,-,3,-
udih1248,-,-,-,-,-,t,-,s,3,m,-,-,3,-
kile1243,-,-,-,-,-,u,-,z,-,-,-,-,3,-
even1260,5,a,a,X,N,t,-,-,a,-,-,-,a,X
even1260,-,-,-,-,-,t,-,S,e,m,i,n,e,-
manc1252,-,-,-,-,-,u,-,s,-,-,-,-,3,-
xibe1242,-,-,-,-,-,u,-,z,-,-,-,-,o,-
