language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ulch1241,-,s,-,o,g,-,-,d,-,Z,-,-,o,-,-
nana1257,-,s,-,o,-,-,-,-,-,y,-,-,a,-,-
nana1257,-,s,w,o,g,-,-,d,-,Z,-,w,o,-,n
orok1265,-,5,-,o,g,-,-,d,-,-,-,-,o,-,-
orok1265,-,s,-,o,g,-,-,d,-,-,-,-,o,-,-
oroc1248,-,s,-,o,g,-,-,d,-,Z,-,-,o,-,-
udih1248,-,s,-,o,g,-,-,d,-,z,-,-,o,-,-
oroq1238,-,S,-,e,N,-,-,-,a,r,-,-,e,-,n
negi1245,-,s,-,i,N,-,-,x,a,y,-,-,i,-,n
negi1245,-,s,-,e,N,-,-,x,a,y,-,-,i,-,n
kile1243,-,s,-,u,-,-,-,-,-,y,-,-,E,-,n
even1260,t,S,u,u,r,u,u,X,-,5,-,-,a,a,X
manc1252,-,s,-,-,-,-,-,-,-,y,i,r,a,-,-
manc1252,-,s,-,u,w,-,-,-,a,y,-,-,a,-,n
xibe1242,-,s,-,u,-,-,-,-,-,y,-,-,o,-,n
