language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ulch1241,-,-,g,-,u,-,d,-,3,t,S,i
ulch1241,-,-,g,-,u,-,d,-,3,l,-,i
nana1257,-,-,x,-,3,g,d,-,3,l,y,i
nana1257,-,-,x,-,3,g,d,-,3,-,-,-
nana1257,-,-,g,-,u,-,d,-,3,l,-,3
nana1257,-,-,g,w,u,-,d,-,3,l,-,i
orok1265,-,-,g,-,u,-,d,-,3,n,-,-
oroc1248,-,-,g,-,u,-,d,-,3,-,-,-
udih1248,-,-,g,-,u,-,d,z,a,l,y,i
oroq1238,-,-,-,-,3,b,d,-,3,w,-,-
negi1245,-,-,x,-,3,l,d,-,3,l,-,-
negi1245,-,-,x,-,3,g,d,-,3,l,-,-
even1260,-,-,k,-,u,-,-,-,-,r,-,i
even1260,t,e,k,-,e,-,-,-,-,l,-,-
manc1252,-,-,f,-,u,-,d,-,3,l,-,3
manc1252,-,-,-,-,-,-,t,-,a,d,-,u
xibe1242,-,-,g,-,i,-,d,Z,o,l,-,3
