language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
oroq1238,-,-,-,-,e,-,-,-,-,-,-,l,-,e,-,-,k,S,a,-,-
negi1245,-,-,-,-,i,-,-,-,-,-,-,l,-,i,-,-,k,s,a,-,-
negi1245,-,-,-,-,e,-,-,-,-,-,-,l,-,i,-,-,k,s,a,-,-
hiss1234,-,-,-,-,i,-,-,-,-,-,-,l,-,i,-,-,k,s,a,-,-
hiss1234,-,-,-,-,i,-,-,-,-,-,-,l,-,i,-,-,x,s,a,-,-
solo1263,-,-,-,-,i,-,-,-,-,-,-,l,-,E,-,-,-,S,i,-,-
kuro1242,-,-,-,-,e,-,-,-,-,-,-,n,-,o,-,-,q,s,a,-,-
nana1257,-,-,-,-,e,-,-,-,-,-,-,n,-,o,-,-,X,s,a,-,-
nana1257,-,-,-,-,e,-,-,-,-,-,-,n,-,o,-,-,q,s,a,-,-
nana1257,-,-,-,-,e,-,-,-,-,-,-,n,w,o,-,-,k,s,a,-,-
ulch1241,-,-,-,-,e,-,-,-,-,-,-,n,-,o,-,-,k,s,a,-,-
orok1265,-,x,u,r,i,-,x,-,o,-,-,n,-,a,-,-,k,s,o,n,i
oroc1248,-,-,-,-,i,-,-,-,-,-,-,n,-,o,-,-,k,s,a,-,-
udih1248,-,-,-,-,-,-,-,-,-,-,-,n,-,i,-,-,g,b,a,-,-
udih1248,-,-,-,-,-,-,-,-,-,-,-,l,-,i,-,-,g,b,a,-,-
kile1243,-,-,-,-,-,-,-,-,-,-,-,5,-,i,a,N,k,h,i,-,-
even1260,-,-,-,-,u,u,X,m,i,i,X,y,-,i,i,X,k,-,-,-,-
even1260,-,-,-,-,u,u,X,m,a,a,X,y,-,i,i,X,k,-,-,-,-
manc1252,n,y,-,-,i,-,-,-,-,-,-,y,-,a,-,-,q,y,i,-,-
xibe1242,o,v,-,-,u,-,-,-,-,-,r,y,-,o,-,N,k,-,-,-,-
