language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ulch1241,-,-,-,s,-,-,i,N,-,b,-,u,s,-,u
nana1257,-,-,-,s,-,y,i,m,-,k,y,i,s,y,i
nana1257,-,-,-,s,-,y,i,m,-,k,-,y,-,-,i
nana1257,-,-,-,s,-,-,i,N,-,b,-,i,s,-,i
orok1265,-,-,-,S,-,-,i,k,-,p,-,-,-,-,i
oroc1248,-,-,-,s,-,y,i,m,-,p,y,i,s,y,i
udih1248,-,-,-,s,-,y,i,m,-,p,-,-,-,y,i
oroq1238,-,-,-,S,-,-,i,m,-,k,-,-,-,-,i
negi1245,-,-,-,s,-,-,i,m,-,k,-,-,-,-,i
kile1243,-,-,-,S,-,-,i,m,i,k,-,-,h,-,i
even1260,-,-,-,X,i,y,e,m,-,k,-,-,-,-,e
manc1252,f,u,t,S,-,-,i,-,-,x,y,i,y,-,a
xibe1242,-,-,-,f,-,-,3,-,-,x,-,-,s,-,a
