language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
ulch1241,k,-,u,-,t,-,-,-,-,S,-,-,-,-,-,i,-,-
nana1257,k,w,u,-,t,-,-,-,-,S,-,-,-,-,-,i,-,-
nana1257,-,-,-,-,-,-,-,-,-,s,-,e,m,-,y,e,-,-
orok1265,-,-,-,-,-,-,-,-,-,S,-,i,m,-,-,i,-,-
oroc1248,-,-,o,-,t,-,-,-,-,S,-,-,-,-,-,i,-,-
udih1248,-,-,-,-,s,y,i,m,i,s,-,-,-,-,y,i,-,-
oroq1238,-,-,-,-,-,-,-,-,-,l,-,u,p,-,k,u,-,-
kile1243,-,-,-,-,-,-,-,-,-,-,-,o,m,-,-,i,-,-
even1260,-,-,-,-,t,-,-,-,-,S,i,i,m,t,S,a,a,X
manc1252,-,-,-,-,-,-,-,-,-,s,y,i,m,-,y,i,-,-
xibe1242,G,-,o,T,t,-,-,-,-,s,-,-,-,-,-,i,-,-
xibe1242,-,-,-,-,-,-,-,-,-,S,-,i,m,-,-,i,-,-
