language,x1,x2,x3,x4,x5,x6,x7,x8
oroq1238,-,t,-,-,a,n,-,-
hail1248,i,r,-,-,u,-,-,-
negi1245,-,t,-,-,a,n,-,-
hiss1234,-,t,-,-,a,n,-,-
hiss1234,-,t,-,-,a,n,-,-
hiss1234,-,t,-,-,a,-,-,-
ilim1234,i,r,-,-,u,-,-,-
solo1263,-,t,-,-,a,-,-,-
kuro1242,-,t,-,-,a,t,-,a
nana1257,-,t,-,-,a,t,-,a
nana1257,-,t,w,o,a,n,-,-
ulch1241,-,t,-,o,a,n,-,-
orok1265,-,t,-,-,o,n,-,-
oroc1248,-,t,-,-,a,n,-,-
udih1248,-,t,h,-,a,n,-,a
kile1243,-,t,h,-,a,t,h,3
kile1243,u,S,-,-,a,-,-,-
even1260,-,t,-,-,a,n,-,-
manc1252,-,t,-,-,a,t,-,a
jurc1239,-,g,-,-,o,t,-,i
xibe1242,-,t,h,-,o,t,h,3
