language,x1,x2,x3,x4,x5,x6,x7,x8
oroq1238,-,i,r,g,-,3,-,-
negi1245,-,i,d,g,-,3,-,-
negi1245,-,i,y,g,-,3,-,-
negi1245,-,i,-,x,-,3,-,-
negi1245,-,i,-,x,-,3,-,-
hiss1234,-,3,r,x,-,3,-,-
hiss1234,-,i,r,g,-,3,-,-
ilim1234,-,i,r,g,-,3,-,-
solo1263,-,i,-,g,-,3,-,-
kuro1242,-,i,-,g,-,3,-,-
nana1257,-,i,-,g,-,3,-,-
nana1257,-,i,-,g,-,3,-,-
ulch1241,-,i,d,Z,-,3,x,-
orok1265,-,i,-,d,-,3,-,-
oroc1248,-,i,-,g,-,3,-,-
udih1248,d,i,-,-,-,-,-,-
kile1243,-,-,-,f,-,3,x,i
even1260,-,i,r,g,-,e,-,-
manc1252,f,3,-,x,y,i,-,-
xibe1242,f,i,-,x,-,-,-,-
