language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
oroq1238,-,-,-,-,-,-,-,a,m,N,-,a,n
oroq1238,-,-,n,-,-,-,-,i,m,N,-,3,-
negi1245,-,-,l,i,w,u,s,i,-,n,-,-,-
negi1245,-,-,n,-,-,-,-,i,m,N,-,3,-
hiss1234,-,-,-,-,-,-,-,a,m,N,-,a,-
hiss1234,-,n,n,-,-,-,-,i,m,N,-,3,-
hiss1234,-,-,n,-,-,-,-,3,m,N,-,3,-
hiss1234,-,n,n,-,-,-,-,i,m,N,-,3,-
ilim1234,-,-,5,-,-,-,-,i,m,N,-,3,-
solo1263,-,-,n,-,-,-,-,i,-,N,-,3,-
kuro1242,-,-,l,y,-,-,-,i,-,N,m,3,-
nana1257,-,-,l,-,-,-,-,u,-,m,g,3,-
nana1257,-,-,l,w,-,-,-,u,-,N,b,3,-
ulch1241,k,o,t,-,-,-,-,a,-,l,-,a,-
orok1265,-,-,n,-,-,-,-,u,-,N,b,3,-
oroc1248,-,-,5,-,-,-,-,i,-,-,m,3,-
udih1248,-,-,n,y,-,-,-,i,-,N,m,3,-
kile1243,-,-,-,-,-,-,-,i,m,n,-,u,r
even1260,-,-,5,-,-,-,-,i,m,N,-,e,-
manc1252,-,-,n,-,-,-,-,u,-,N,g,3,-
xibe1242,-,-,n,-,-,-,-,u,-,N,-,u,-
