language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
kana1291,-,-,-,-,-,-,-,-,-,-,-,w,a,-,p,a
katu1276,-,-,-,-,-,-,-,-,-,-,-,w,a,-,p,a
amar1274,-,-,-,-,-,-,k,-,-,-,u,w,-,-,-,a
deni1241,-,-,-,m,e,-,-,-,-,-,-,-,-,-,z,e
culi1244,-,-,-,-,E,-,t,-,-,-,-,-,-,-,h,E
jara1276,-,y,o,m,-,-,-,-,-,-,-,-,-,-,-,e
paum1247,-,y,o,m,a,-,h,i,v,a,o,v,a,o,h,a
paum1247,-,y,o,m,a,-,h,i,v,a,o,v,a,o,h,a
arua1263,d,Z,u,m,a,y,h,-,-,-,-,-,-,-,-,i
