language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
deni1241,-,-,m,e,-,-,7,i,-,-,-,-,-
deni1241,-,-,k,a,-,-,p,o,s,h,i,r,i
deni1241,-,-,m,a,-,-,p,o,-,-,-,-,-
deni1241,y,o,m,-,-,-,-,o,-,-,-,-,-
culi1244,-,-,m,E,-,-,7,i,-,-,-,-,-
culi1244,-,-,m,a,-,-,p,o,-,-,-,-,-
culi1244,-,-,y,o,-,-,m,o,-,-,-,-,-
culi1244,-,-,d,a,t,s,h,a,-,-,-,-,-
bana1307,-,-,m,a,-,-,p,o,-,-,-,-,-
bana1307,y,i,m,-,-,-,-,o,-,-,-,-,-
jara1276,-,-,t,a,-,-,k,a,s,-,i,r,i
jara1276,-,-,m,a,-,-,-,i,-,-,-,-,-
jara1276,-,-,m,a,-,-,p,o,-,-,-,-,-
jara1276,y,i,m,-,-,-,-,o,-,-,-,-,-
jama1261,-,-,t,a,-,-,k,a,s,-,i,r,i
jama1261,-,-,m,e,-,-,m,e,-,-,-,-,-
jama1261,-,-,m,a,-,-,p,o,-,-,-,-,-
paum1247,-,-,k,a,-,-,p,o,h,-,-,-,i
paum1247,-,-,m,a,-,-,p,o,-,-,-,-,-
suru1263,-,-,t,a,-,-,k,a,s,-,i,r,i
suru1263,-,-,d,-,-,-,-,a,s,-,a,r,i
