language,x1,x2,x3,x4
deni1241,m,a,t,a
deni1241,y,o,t,o
culi1244,m,a,t,a
culi1244,y,o,t,o
bana1307,m,a,t,e
bana1307,y,o,t,i
jara1276,m,a,t,e
jara1276,y,o,t,i
jama1261,m,a,t,e
jama1261,y,o,t,i
paum1247,y,o,7,o
suru1263,m,a,t,e
