language,x1,x2,x3,x4,x5,x6
deni1241,y,i,-,-,p,a
culi1244,y,i,-,-,p,a
bana1307,y,i,-,-,-,a
jara1276,y,i,w,a,h,a
jama1261,y,i,w,a,h,a
paum1247,s,i,7,a,h,a
suru1263,-,i,s,a,h,a
