language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
deni1241,-,-,-,h,-,-,-,-,-,i,r,-,-,a,d,e
culi1244,-,-,-,w,a,i,d,-,-,i,r,-,-,a,-,-
culi1244,t,-,a,b,-,a,k,-,h,o,r,-,-,a,-,-
culi1244,-,-,-,b,-,i,t,s,h,-,-,-,-,a,-,-
jara1276,t,-,o,h,-,-,-,-,-,-,-,-,-,e,-,-
jara1276,-,-,-,h,-,i,y,-,-,a,r,-,-,a,-,-
paum1247,d,Z,a,h,-,-,-,-,-,a,r,i,k,i,-,-
arua1263,-,-,a,m,-,o,z,-,-,a,r,a,h,a,-,-
