language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
kata1270,t,-,-,-,i,-,k,i,h,i,-,-,-,-,-,-
deni1241,t,-,s,h,i,-,k,-,-,i,-,-,-,-,-,-
deni1241,t,-,S,-,i,-,k,-,-,i,-,-,-,-,-,-
culi1244,t,-,s,h,i,-,k,-,-,i,-,-,-,-,-,-
culi1244,t,-,s,h,i,-,k,-,-,i,w,E,t,s,h,E
culi1244,t,-,s,h,i,-,k,-,-,i,w,E,t,s,h,E
bana1307,-,-,s,-,i,-,k,-,-,i,-,-,-,-,-,-
jara1276,-,-,s,-,i,-,k,-,-,i,-,-,-,-,-,-
jama1261,-,-,s,-,i,-,k,-,-,i,-,-,-,-,-,-
paum1247,k,a,s,-,-,-,-,-,-,i,-,-,-,-,-,-
suru1263,a,-,s,-,i,d,Z,-,-,u,-,-,-,-,-,-
