language,x1,x2,x3,x4,x5,x6
deni1241,-,-,-,a,t,i
culi1244,w,-,-,a,t,i
bana1307,w,-,-,a,t,i
jara1276,w,a,h,a,t,i
jama1261,w,-,-,a,t,i
paum1247,b,-,-,a,7,i
