language,x1,x2,x3,x4,x5,x6,x7
deni1241,-,-,h,i,-,y,i
culi1244,-,-,h,i,-,y,i
bana1307,-,-,h,i,-,y,i
jara1276,-,-,h,i,-,y,i
jama1261,-,-,h,i,-,y,i
suru1263,m,u,k,u,k,w,a
